time,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,GarminRunCadenceSpm
1049,0,96,165.29,123.0,33.927734,-117.89363,0.0,28,0.0
1050,0,96,165.56,123.0,33.92774,-117.89363,0.0,28,0.0
1051,0,96,166.09,123.0,33.927742,-117.89363,0.0,28,0.0
1052,0,96,166.52,123.0,33.927742,-117.89363,0.0,28,0.0
1053,0,96,166.52,123.0,33.927742,-117.89364,0.0,28,0.0
1054,0,96,166.52,123.0,33.927742,-117.89364,0.0,28,0.0
1055,0,96,166.52,123.0,33.927742,-117.89364,0.0,28,0.0
1056,0,96,166.52,123.0,33.927742,-117.89364,0.0,28,0.0
1057,0,96,166.65,123.0,33.927742,-117.89365,0.0,28,0.0
1058,0,96,166.85,123.0,33.927742,-117.89365,0.0,28,0.0
1059,0,96,167.58,123.0,33.92774,-117.89365,0.0,28,0.0
1060,0,96,168.43,123.0,33.92774,-117.893654,0.0,28,0.0
1061,0,97,169.3,123.0,33.92774,-117.893654,0.0,28,0.0
1062,0,98,169.3,123.0,33.92774,-117.89365,0.0,28,0.0
1063,0,98,169.3,123.0,33.92774,-117.89365,0.0,28,0.0
1064,0,98,169.3,123.0,33.92774,-117.89365,0.0,28,0.0
1065,0,99,169.3,123.0,33.92774,-117.89365,0.0,28,0.0
1066,0,99,169.3,122.8,33.92774,-117.89364,0.0,28,0.0
1067,0,99,169.3,122.6,33.92774,-117.89364,0.0,28,0.0
1068,0,99,169.3,122.4,33.92774,-117.89364,0.0,28,0.0
1069,0,99,169.3,122.2,33.92774,-117.89363,0.0,28,0.0
1070,0,99,169.58,122.2,33.927734,-117.89363,0.0,28,0.0
1071,0,99,169.58,122.2,33.927734,-117.89363,0.0,28,0.0
1072,0,98,169.58,122.2,33.92773,-117.89363,0.0,28,0.0
1073,0,98,169.71,122.4,33.92773,-117.89363,0.0,28,0.0
1074,0,98,169.8,122.4,33.927734,-117.89363,0.0,28,0.0
1075,41,98,169.8,122.6,33.927734,-117.89363,0.0,28,82.0
1076,41,98,169.8,122.6,33.927734,-117.89363,0.0,28,82.0
1077,0,98,169.82,122.6,33.927734,-117.89362,0.0,28,0.0
1078,0,97,169.82,122.6,33.92774,-117.89362,0.0,28,0.0
1079,0,97,169.82,122.6,33.92774,-117.89362,0.0,28,0.0
1080,41,97,169.82,122.6,33.927742,-117.89362,0.0,28,82.0
1081,41,97,169.82,122.6,33.927746,-117.89362,0.0,28,82.0
1082,41,98,169.82,122.6,33.927746,-117.89362,0.0,28,82.0
1083,41,97,169.94,122.6,33.92775,-117.89362,0.0,28,82.0
1084,41,97,169.94,122.6,33.927753,-117.89363,0.0,28,82.0
1085,42,97,170.01,122.6,33.927757,-117.89363,0.0,28,84.0
1086,42,97,170.1,122.6,33.927757,-117.89363,0.0,28,84.0
1087,41,97,170.1,122.6,33.927757,-117.89363,0.233,28,82.0
1088,0,97,170.47,122.6,33.92776,-117.89364,0.233,28,0.0
1089,0,96,170.64,122.6,33.92776,-117.89364,0.233,28,0.0
1090,0,96,170.87,122.6,33.927765,-117.89365,0.0,28,0.0
1091,0,96,171.0,122.6,33.927765,-117.89365,0.0,28,0.0
1092,40,95,171.31,122.6,33.927765,-117.89365,0.0,28,80.0
1093,0,95,171.95,122.6,33.92777,-117.893654,0.0,28,0.0
1094,0,95,172.83,122.6,33.92777,-117.893654,0.0,28,0.0
1095,0,94,173.54,122.6,33.927773,-117.89366,0.0,28,0.0
1096,40,94,173.96,122.6,33.927773,-117.89366,0.0,28,80.0
1097,40,93,174.21,122.8,33.927773,-117.89366,0.0,28,80.0
1098,40,93,174.27,122.8,33.92777,-117.89366,0.0,28,80.0
1099,40,93,174.36,122.8,33.92777,-117.89366,0.0,28,80.0
1100,40,94,174.36,122.6,33.92777,-117.89367,0.0,28,80.0
1101,40,94,174.48,122.6,33.927765,-117.89367,0.0,28,80.0
1102,41,94,174.75,122.6,33.927765,-117.89367,0.0,28,82.0
1103,41,94,174.75,122.6,33.92776,-117.89367,0.224,28,82.0
1104,0,94,174.75,122.4,33.92776,-117.89367,0.243,28,0.0
1105,0,94,175.18,122.4,33.927757,-117.89367,0.243,28,0.0
1106,0,94,175.58,122.6,33.927757,-117.89367,0.0,28,0.0
1107,77,94,175.58,122.6,33.927753,-117.89367,0.0,28,154.0
1108,77,95,175.83,122.8,33.927753,-117.89368,0.0,28,154.0
1109,0,96,175.83,122.8,33.927753,-117.89368,0.0,28,0.0
1110,0,96,175.88,122.8,33.92775,-117.89368,0.0,28,0.0
1111,0,96,175.94,122.8,33.92775,-117.89368,0.0,28,0.0
1112,0,96,176.18,122.8,33.92775,-117.89368,0.0,28,0.0
1113,0,97,176.18,122.8,33.927746,-117.89368,0.0,28,0.0
1114,0,97,176.18,122.8,33.927746,-117.89368,0.0,28,0.0
1115,0,97,176.18,122.8,33.927742,-117.89368,0.0,28,0.0
1116,0,97,176.42,122.8,33.927742,-117.89368,0.0,28,0.0
1117,41,97,176.45,122.8,33.927742,-117.89368,0.0,28,82.0
1118,41,97,176.45,122.8,33.92774,-117.89368,0.0,28,82.0
1119,41,97,176.5,122.8,33.92774,-117.89368,0.0,28,82.0
1120,0,97,176.5,122.8,33.92774,-117.89367,0.0,28,0.0
1121,0,97,176.5,122.8,33.92774,-117.89367,0.0,28,0.0
1122,0,97,177.15,122.8,33.92774,-117.89366,0.0,28,0.0
1123,0,96,177.15,122.8,33.92774,-117.89366,0.0,28,0.0
1124,0,97,177.3,122.8,33.927742,-117.89366,0.0,28,0.0
1125,0,97,177.3,122.8,33.927746,-117.89366,0.0,28,0.0
1126,40,96,177.65,122.8,33.927746,-117.893654,0.0,28,80.0
1127,41,96,177.78,122.8,33.92775,-117.893654,0.0,28,82.0
1128,41,96,178.17,122.8,33.92775,-117.893654,0.0,28,82.0
1129,40,96,178.62,122.8,33.92775,-117.893654,0.0,28,80.0
1130,40,97,178.92,122.8,33.927753,-117.893654,0.0,28,80.0
1131,40,96,179.27,122.8,33.927753,-117.893654,0.0,28,80.0
1132,40,96,179.29,122.8,33.927757,-117.89366,0.0,28,80.0
1133,40,97,179.29,122.8,33.927757,-117.89366,0.224,28,80.0
1134,0,96,179.29,122.6,33.92776,-117.89366,0.243,28,0.0
1135,0,96,179.29,122.8,33.927765,-117.89366,0.243,28,0.0
1136,0,96,179.29,122.8,33.92777,-117.89366,0.0,28,0.0
1137,0,97,179.29,123.0,33.92777,-117.89366,0.0,28,0.0
1138,0,96,179.29,123.0,33.92777,-117.893654,0.0,28,0.0
1139,0,96,179.42,123.2,33.92777,-117.89366,0.0,28,0.0
1140,0,97,179.59,123.2,33.927765,-117.893654,0.0,28,0.0
1141,0,97,179.59,123.2,33.927765,-117.893654,0.0,28,0.0
1142,0,96,179.74,123.2,33.927765,-117.893654,0.0,28,0.0
1143,0,96,179.79,123.2,33.927765,-117.893654,0.0,28,0.0
1144,0,96,179.79,123.2,33.927765,-117.893654,0.0,28,0.0
1145,0,97,179.79,123.2,33.92776,-117.893654,0.0,28,0.0
1146,0,96,179.99,123.2,33.927757,-117.893654,0.0,28,0.0
1147,0,96,180.04,123.2,33.927753,-117.893654,0.0,28,0.0
1148,0,95,180.2,123.2,33.92775,-117.89365,0.0,28,0.0
1149,0,95,180.2,123.0,33.927742,-117.89365,0.0,28,0.0
1150,0,94,180.2,123.0,33.92774,-117.89364,0.0,28,0.0
1151,0,93,180.2,123.0,33.92773,-117.89363,0.0,28,0.0
1152,0,92,182.82,123.0,33.927727,-117.89362,0.0,28,0.0
1153,0,92,184.12,122.8,33.927723,-117.89362,0.0,28,0.0
1154,0,92,184.94,122.8,33.927723,-117.893616,1.652,28,0.0
1155,0,92,185.22,122.8,33.927723,-117.893616,1.652,28,0.0
1156,0,93,185.22,122.8,33.927727,-117.893616,1.353,28,0.0
1157,0,92,185.22,123.0,33.92773,-117.893616,0.0,28,0.0
1158,0,92,185.22,123.0,33.927734,-117.89361,0.0,28,0.0
1159,0,92,185.52,123.0,33.92774,-117.89361,0.0,28,0.0
1160,0,91,185.6,123.0,33.927742,-117.89361,0.0,28,0.0
1161,0,88,185.6,123.0,33.927746,-117.89361,0.0,28,0.0
1162,0,87,185.6,123.0,33.92775,-117.893616,0.0,28,0.0
1163,0,87,185.6,123.2,33.927753,-117.893616,0.0,28,0.0
1164,0,86,185.6,123.2,33.927753,-117.893616,0.0,28,0.0
1165,0,86,185.6,123.2,33.927757,-117.893616,0.0,28,0.0
1166,0,85,185.6,123.2,33.927757,-117.893616,0.0,28,0.0
1167,0,85,186.23,123.2,33.92776,-117.893616,0.0,28,0.0
1168,0,85,186.23,123.2,33.927757,-117.893616,0.0,28,0.0
1169,0,84,186.44,123.2,33.927757,-117.89362,0.0,28,0.0
1170,0,84,186.44,123.2,33.927757,-117.89362,0.0,28,0.0
1171,0,85,186.56,123.2,33.927757,-117.89362,0.0,28,0.0
1172,0,85,186.67,123.0,33.927753,-117.89362,0.0,28,0.0
1173,0,85,186.67,123.0,33.92775,-117.893616,0.0,28,0.0
1174,0,85,186.67,123.0,33.92775,-117.893616,0.0,28,0.0
1175,0,85,186.67,123.0,33.927746,-117.89362,0.0,28,0.0
1176,0,85,186.67,123.0,33.927746,-117.89362,0.0,28,0.0
1177,0,84,186.67,123.0,33.92775,-117.89362,0.0,28,0.0
1178,0,85,186.67,123.0,33.927746,-117.89362,0.0,28,0.0
1179,0,86,186.67,123.2,33.927746,-117.89362,0.0,28,0.0
1180,0,86,186.67,123.2,33.927746,-117.89363,0.0,28,0.0
1181,0,86,186.67,123.0,33.927746,-117.89363,0.0,28,0.0
1182,0,86,186.86,123.0,33.927746,-117.89363,0.0,28,0.0
1183,0,85,186.94,123.0,33.927746,-117.89363,0.0,28,0.0
1184,0,84,186.94,123.0,33.927746,-117.89363,0.0,28,0.0
1185,0,83,186.94,123.0,33.927746,-117.89364,0.0,28,0.0
1186,0,83,186.94,123.0,33.92775,-117.89364,0.0,28,0.0
1187,0,83,187.01,123.0,33.92775,-117.89364,0.0,28,0.0
1188,0,82,187.06,123.0,33.927753,-117.89364,0.0,28,0.0
1189,0,82,187.35,123.0,33.927753,-117.89364,0.0,28,0.0
1190,0,82,187.76,123.0,33.927757,-117.89364,0.0,28,0.0
1191,0,83,188.04,123.0,33.927757,-117.89365,0.0,28,0.0
1192,0,83,188.17,123.0,33.92776,-117.89365,0.0,28,0.0
1193,0,82,188.35,123.0,33.92776,-117.89365,0.0,28,0.0
1194,0,83,188.62,123.0,33.92776,-117.89365,0.0,28,0.0
1195,0,82,188.81,123.0,33.92776,-117.89365,0.0,28,0.0
1196,0,82,188.9,123.0,33.92776,-117.89365,0.0,28,0.0
1197,0,82,188.9,123.2,33.92776,-117.89365,0.0,28,0.0
1198,0,83,188.98,123.2,33.92776,-117.893654,0.0,28,0.0
1199,0,81,189.1,123.2,33.92776,-117.89365,0.0,28,0.0
1200,0,81,189.1,123.2,33.927765,-117.89365,0.0,28,0.0
1201,0,80,189.1,123.2,33.927765,-117.89365,0.0,28,0.0
1202,0,80,189.1,123.2,33.92777,-117.89365,0.0,28,0.0
1203,0,80,189.1,123.2,33.92777,-117.89364,0.0,28,0.0
1204,0,79,189.1,123.0,33.92777,-117.89364,0.0,28,0.0
1205,0,79,189.1,123.0,33.92777,-117.89365,0.0,28,0.0
1206,0,79,189.2,123.0,33.92777,-117.89364,0.0,28,0.0
1207,0,79,189.47,122.8,33.927773,-117.89364,0.0,28,0.0
1208,0,79,189.47,122.8,33.927776,-117.89363,0.0,28,0.0
1209,0,79,189.47,123.0,33.92778,-117.89363,0.0,28,0.0
1210,0,79,189.47,123.0,33.927784,-117.89363,0.0,28,0.0
1211,0,79,189.71,123.2,33.927784,-117.89363,0.0,28,0.0
1212,0,79,190.1,123.2,33.927784,-117.89363,0.0,28,0.0
1213,0,79,190.13,123.2,33.927784,-117.89363,0.0,28,0.0
1214,0,79,190.36,123.2,33.927784,-117.89363,0.0,28,0.0
1215,0,79,190.36,123.0,33.92778,-117.89363,0.0,28,0.0
1216,0,79,190.36,123.0,33.927776,-117.89363,0.0,28,0.0
1217,0,79,190.36,123.0,33.927773,-117.89363,0.0,28,0.0
1218,0,79,190.36,123.0,33.92777,-117.89363,0.0,28,0.0
1219,0,79,190.65,122.8,33.92776,-117.89364,0.0,28,0.0
1220,0,80,191.08,122.8,33.92776,-117.89364,0.0,28,0.0
1221,0,80,191.6,122.6,33.927757,-117.89364,0.0,28,0.0
1222,0,81,191.87,122.6,33.927753,-117.89364,0.0,28,0.0
1223,0,83,191.87,122.6,33.927753,-117.89365,0.0,28,0.0
1224,0,84,191.87,122.4,33.927753,-117.89365,0.0,28,0.0
1225,0,85,191.92,122.4,33.92775,-117.89365,0.0,28,0.0
1226,0,85,192.29,122.4,33.927746,-117.89364,0.0,28,0.0
1227,0,85,192.77,122.4,33.927742,-117.89364,0.0,28,0.0
1228,0,85,193.27,122.4,33.927742,-117.89364,0.0,28,0.0
1229,0,85,193.56,122.4,33.927742,-117.89364,0.0,28,0.0
1230,0,84,194.21,122.4,33.92774,-117.89364,0.0,28,0.0
1231,0,84,194.21,122.4,33.927742,-117.89364,0.0,28,0.0
1232,0,85,194.25,122.4,33.927742,-117.89363,0.0,28,0.0
1233,0,85,194.25,122.4,33.927746,-117.89363,0.0,28,0.0
1234,0,86,194.39,122.6,33.92775,-117.89363,0.0,28,0.0
1235,0,86,194.39,122.8,33.927757,-117.89363,0.0,28,0.0
1236,0,86,194.39,122.8,33.92776,-117.89363,0.0,28,0.0
1237,0,86,194.39,123.0,33.92776,-117.89363,0.0,28,0.0
1238,0,87,194.39,123.0,33.927765,-117.89363,0.0,28,0.0
1239,0,86,194.39,123.0,33.927765,-117.89363,0.0,28,0.0
1240,0,86,194.39,123.0,33.927765,-117.89363,0.0,28,0.0
1241,0,87,194.39,123.0,33.92776,-117.89363,0.0,28,0.0
1242,0,87,194.39,123.0,33.92776,-117.89363,0.0,28,0.0
1243,0,87,194.46,123.0,33.92776,-117.89363,0.0,28,0.0
1244,0,87,195.48,123.0,33.927757,-117.89363,0.0,28,0.0
1245,0,87,195.48,123.0,33.927757,-117.89363,0.0,28,0.0
1246,0,87,195.48,123.0,33.927757,-117.89364,0.0,28,0.0
1247,0,87,195.48,123.0,33.927757,-117.89364,0.0,28,0.0
1248,0,87,195.65,122.8,33.927753,-117.89364,0.0,28,0.0
1249,0,88,195.8,122.8,33.927753,-117.89364,0.0,28,0.0
1250,0,88,195.97,122.8,33.927753,-117.89364,0.0,28,0.0
1251,0,88,196.04,122.8,33.927753,-117.89365,0.0,28,0.0
1252,0,89,196.09,122.8,33.927753,-117.89365,0.0,28,0.0
1253,0,89,196.09,122.8,33.92775,-117.89365,0.0,28,0.0
1254,0,89,196.09,122.8,33.92775,-117.89365,0.0,28,0.0
1255,0,89,196.23,122.8,33.92775,-117.89365,0.0,28,0.0
1256,0,88,196.23,122.8,33.927746,-117.89365,0.0,28,0.0
1257,0,87,197.5,122.8,33.92774,-117.89365,0.0,28,0.0
1258,0,86,197.5,123.0,33.927734,-117.893654,0.0,28,0.0
1259,0,85,198.76,123.0,33.92773,-117.89366,0.0,28,0.0
1260,0,85,198.9,123.2,33.927727,-117.89366,0.793,28,0.0
1261,0,85,199.23,123.0,33.927727,-117.89366,0.0,28,0.0
1262,0,84,199.33,123.0,33.927727,-117.89366,0.0,28,0.0
1263,0,83,199.46,123.0,33.927727,-117.89366,0.0,28,0.0
1264,0,82,199.9,122.8,33.92773,-117.89366,0.0,28,0.0
1265,0,82,199.9,122.8,33.927734,-117.89366,0.0,28,0.0
1266,0,81,199.9,122.8,33.927734,-117.89366,0.0,28,0.0
1267,0,81,200.1,122.8,33.927734,-117.89366,0.0,28,0.0
1268,0,84,200.1,122.8,33.92774,-117.893654,0.0,28,0.0
1269,0,86,200.1,122.8,33.927742,-117.893654,0.0,28,0.0
1270,0,86,200.1,122.8,33.927742,-117.893654,0.0,28,0.0
1271,0,87,200.1,122.8,33.92775,-117.893654,0.0,28,0.0
1272,0,87,200.1,122.8,33.927753,-117.893654,0.0,28,0.0
1273,0,87,200.1,122.6,33.927753,-117.89365,0.0,28,0.0
1274,0,88,200.1,122.6,33.927757,-117.89365,0.0,28,0.0
1275,0,88,200.1,122.6,33.92776,-117.89365,0.0,28,0.0
1276,0,87,200.81,122.6,33.927765,-117.89364,0.0,28,0.0
1277,0,87,201.36,122.6,33.92777,-117.89364,0.0,28,0.0
1278,0,87,201.77,122.6,33.92777,-117.89363,0.0,28,0.0
1279,0,86,201.94,122.6,33.92777,-117.89363,0.0,28,0.0
1280,0,86,202.11,122.6,33.92777,-117.89362,0.0,28,0.0
1281,0,86,202.33,122.6,33.92777,-117.89362,0.0,28,0.0
1282,0,86,202.45,122.6,33.92777,-117.893616,0.0,28,0.0
1283,0,85,202.45,122.4,33.927773,-117.893616,0.0,28,0.0
1284,0,85,202.63,122.4,33.927773,-117.89361,0.0,28,0.0
1285,0,86,202.85,122.4,33.927773,-117.89361,0.0,28,0.0
1286,0,85,203.36,122.4,33.927776,-117.89361,0.0,28,0.0
1287,0,83,203.76,122.6,33.927773,-117.8936,0.0,28,0.0
1288,0,82,204.0,122.6,33.92777,-117.893585,0.0,28,0.0
1289,0,82,204.88,122.6,33.92776,-117.89359,0.0,28,0.0
1290,0,82,206.76,122.6,33.927753,-117.89359,0.0,28,0.0
1291,0,83,207.73,122.8,33.92775,-117.89359,0.0,28,0.0
1292,0,82,207.79,122.6,33.927753,-117.89359,0.0,28,0.0
1293,0,82,207.79,122.6,33.927753,-117.89359,0.0,28,0.0
1294,0,82,207.79,122.6,33.927757,-117.89359,0.0,28,0.0
1295,0,83,207.79,122.6,33.92776,-117.8936,0.0,28,0.0
1296,0,82,207.79,122.6,33.92776,-117.8936,0.0,28,0.0
1297,0,82,208.14,122.6,33.927757,-117.8936,0.0,28,0.0
1298,0,83,208.14,122.6,33.927757,-117.89361,0.0,28,0.0
1299,0,83,208.33,122.6,33.927757,-117.89361,0.0,28,0.0
1300,0,83,208.33,122.6,33.92776,-117.89361,0.0,28,0.0
1301,0,83,208.33,122.6,33.927757,-117.893616,0.0,28,0.0
1302,0,82,208.43,122.6,33.927757,-117.89362,0.0,28,0.0
1303,0,83,208.79,122.6,33.927757,-117.89362,0.0,28,0.0
1304,0,83,209.14,122.6,33.927757,-117.89363,0.0,28,0.0
1305,0,84,209.31,122.6,33.927757,-117.89363,0.0,28,0.0
1306,0,84,209.47,122.6,33.927757,-117.89364,0.0,28,0.0
1307,0,84,209.78,122.6,33.927753,-117.89364,0.0,28,0.0
1308,0,84,210.01,122.6,33.927753,-117.89365,0.0,28,0.0
1309,0,85,210.51,122.6,33.927757,-117.893654,0.0,28,0.0
1310,0,85,211.11,122.6,33.927757,-117.89366,0.0,28,0.0
1311,0,86,211.7,122.4,33.927757,-117.89366,0.0,28,0.0
1312,0,88,212.09,122.6,33.927757,-117.89367,0.0,28,0.0
1313,0,90,212.72,122.6,33.92776,-117.89367,0.0,28,0.0
1314,0,90,213.32,122.6,33.92776,-117.89368,0.0,28,0.0
1315,0,90,213.38,122.6,33.92776,-117.89368,0.0,28,0.0
1316,0,90,213.45,122.6,33.92776,-117.89368,0.0,28,0.0
1317,0,90,213.68,122.6,33.92776,-117.89368,0.0,28,0.0
1318,0,90,213.68,122.4,33.92776,-117.89368,0.0,28,0.0
1319,0,91,213.84,122.4,33.92776,-117.89368,0.0,28,0.0
1320,0,91,214.0,122.4,33.92776,-117.893684,0.0,28,0.0
1321,0,91,214.11,122.4,33.92776,-117.893684,0.0,28,0.0
1322,0,91,214.11,122.4,33.92776,-117.893684,0.0,28,0.0
1323,0,91,214.33,122.4,33.92776,-117.893684,0.0,28,0.0
1324,0,90,214.35,122.4,33.927757,-117.893684,0.0,28,0.0
1325,0,90,214.49,122.4,33.927757,-117.893684,0.0,28,0.0
1326,0,90,214.81,122.4,33.927757,-117.89368,0.0,28,0.0
1327,0,90,214.81,122.4,33.927757,-117.89368,0.0,28,0.0
1328,0,90,214.81,122.4,33.927757,-117.89367,0.0,28,0.0
1329,0,89,214.81,122.4,33.927757,-117.89367,0.0,28,0.0
1330,0,89,214.81,122.4,33.927757,-117.89367,0.0,28,0.0
1331,0,89,214.81,122.4,33.927753,-117.89367,0.0,28,0.0
1332,0,89,215.0,122.4,33.927753,-117.89367,0.0,28,0.0
1333,0,88,215.24,122.4,33.927753,-117.89367,0.0,28,0.0
1334,0,88,215.24,122.4,33.927753,-117.89367,0.0,28,0.0
1335,0,87,215.36,122.4,33.92775,-117.89367,0.0,28,0.0
1336,0,86,215.36,122.4,33.92775,-117.89367,0.0,28,0.0
1337,0,86,215.36,122.4,33.927746,-117.89367,0.0,28,0.0
1338,0,86,215.57,122.4,33.927746,-117.89367,0.0,28,0.0
1339,0,85,215.57,122.4,33.927742,-117.89367,0.0,28,0.0
1340,0,85,216.01,122.4,33.927742,-117.89366,0.0,28,0.0
1341,0,85,216.01,122.4,33.927742,-117.89366,0.0,28,0.0
1342,0,86,217.38,122.2,33.927742,-117.893654,0.0,28,0.0
1343,0,85,217.69,122.2,33.927746,-117.893654,0.0,28,0.0
1344,0,85,217.69,122.2,33.927746,-117.893654,0.0,28,0.0
1345,0,86,217.69,122.2,33.92775,-117.893654,0.0,28,0.0
1346,0,86,217.69,122.2,33.927753,-117.89366,0.0,28,0.0
1347,0,86,217.69,122.2,33.927753,-117.89366,0.0,28,0.0
1348,0,86,217.9,122.2,33.927757,-117.89366,0.0,28,0.0
1349,0,86,217.9,122.2,33.92776,-117.89366,0.0,28,0.0
1350,0,85,217.9,122.2,33.92776,-117.89366,0.0,28,0.0
1351,0,85,217.92,122.2,33.927765,-117.89366,0.0,28,0.0
1352,0,84,217.92,122.2,33.927765,-117.89367,0.0,28,0.0
1353,0,84,217.92,122.2,33.92777,-117.89367,0.0,28,0.0
1354,0,84,218.01,122.2,33.92777,-117.89366,0.0,28,0.0
1355,0,84,218.01,122.2,33.92777,-117.89366,0.0,28,0.0
1356,0,84,218.01,122.2,33.92777,-117.89366,0.0,28,0.0
1357,0,84,218.07,122.2,33.927765,-117.89367,0.0,28,0.0
1358,0,83,218.19,122.2,33.92777,-117.89367,0.0,28,0.0
1359,0,84,218.19,122.2,33.92777,-117.89367,0.0,28,0.0
1360,0,84,218.19,122.0,33.92777,-117.89367,0.0,28,0.0
1361,0,84,218.19,122.0,33.92777,-117.89367,0.0,28,0.0
1362,0,84,218.19,122.0,33.92777,-117.89367,0.0,28,0.0
1363,0,85,218.19,122.0,33.927773,-117.89367,0.0,28,0.0
1364,0,85,218.29,122.0,33.92777,-117.89367,0.0,28,0.0
1365,0,85,218.31,122.0,33.92777,-117.89367,0.0,28,0.0
1366,0,85,218.31,122.0,33.92777,-117.89367,0.0,28,0.0
1367,0,85,218.31,122.0,33.92777,-117.89366,0.0,28,0.0
1368,0,85,218.31,122.0,33.92777,-117.89366,0.0,28,0.0
1369,0,85,219.07,122.0,33.927773,-117.893654,0.0,28,0.0
1370,0,86,219.27,122.0,33.927773,-117.893654,0.0,28,0.0
1371,0,85,219.32,122.0,33.927773,-117.893654,0.0,28,0.0
1372,0,86,219.32,122.0,33.927773,-117.89365,0.0,28,0.0
1373,0,86,219.32,122.2,33.927773,-117.89365,0.0,28,0.0
1374,0,86,219.32,122.2,33.927773,-117.89364,0.0,28,0.0
1375,0,87,219.98,122.2,33.927773,-117.89364,0.0,28,0.0
1376,0,87,220.55,122.2,33.927773,-117.89363,0.0,28,0.0
1377,0,88,220.81,122.2,33.927776,-117.89363,0.0,28,0.0
1378,0,88,221.11,122.2,33.927773,-117.89362,0.0,28,0.0
1379,0,88,221.66,122.2,33.927773,-117.89362,0.0,28,0.0
1380,0,87,221.78,122.2,33.927773,-117.89362,0.0,28,0.0
1381,0,88,221.78,122.2,33.92777,-117.89362,0.0,28,0.0
1382,0,88,221.88,122.2,33.927765,-117.89362,0.0,28,0.0
1383,0,88,222.14,122.2,33.92776,-117.89362,0.0,28,0.0
1384,0,88,222.16,122.2,33.927757,-117.89362,0.0,28,0.0
1385,0,88,222.16,122.2,33.92775,-117.89362,0.0,28,0.0
1386,0,88,222.68,122.2,33.927746,-117.89362,0.0,28,0.0
1387,0,88,222.68,122.4,33.92774,-117.89362,0.0,28,0.0
1388,0,87,223.9,122.4,33.927734,-117.893616,0.0,28,0.0
1389,0,88,225.12,122.4,33.92773,-117.893616,0.0,28,0.0
1390,0,88,225.73,122.4,33.92773,-117.893616,0.0,28,0.0
1391,0,87,226.2,122.2,33.92773,-117.893616,0.0,28,0.0
1392,0,88,226.33,122.2,33.927734,-117.89361,0.0,28,0.0
1393,0,88,226.33,122.2,33.92774,-117.89361,0.0,28,0.0
1394,0,88,226.36,122.2,33.927742,-117.89361,0.0,28,0.0
1395,0,87,226.36,122.2,33.927746,-117.89361,0.28,28,0.0
1396,0,87,226.36,122.2,33.92775,-117.893616,0.28,28,0.0
1397,0,87,226.36,122.2,33.92775,-117.893616,0.0,28,0.0
1398,0,86,226.36,122.2,33.927753,-117.893616,0.0,28,0.0
1399,0,86,226.36,122.2,33.927757,-117.89362,0.0,28,0.0
1400,0,86,226.36,122.2,33.927757,-117.89362,0.0,28,0.0
1401,0,85,226.36,122.2,33.92776,-117.89362,0.0,28,0.0
1402,0,85,226.36,122.2,33.92776,-117.89362,0.0,28,0.0
1403,0,85,226.36,122.2,33.92776,-117.89363,0.0,28,0.0
1404,0,85,226.36,122.2,33.927765,-117.89363,0.0,28,0.0
1405,0,85,226.36,122.2,33.927765,-117.89362,0.0,28,0.0
1406,0,85,226.51,122.2,33.927765,-117.89362,0.0,28,0.0
1407,0,85,226.53,122.2,33.927765,-117.89362,0.0,28,0.0
1408,0,85,226.53,122.2,33.927765,-117.89362,0.0,28,0.0
1409,0,85,226.68,122.2,33.927765,-117.89362,0.0,28,0.0
1410,0,85,227.09,122.2,33.927765,-117.893616,0.0,28,0.0
1411,0,84,227.09,122.2,33.927765,-117.893616,0.0,28,0.0
1412,0,85,227.09,122.2,33.927765,-117.893616,0.0,28,0.0
1413,0,85,227.18,122.2,33.927765,-117.893616,0.0,28,0.0
1414,0,85,227.3,122.2,33.927765,-117.893616,0.0,28,0.0
1415,0,84,227.58,122.2,33.927765,-117.893616,0.0,28,0.0
1416,0,84,227.6,122.2,33.92776,-117.893616,0.0,28,0.0
1417,0,84,227.6,122.2,33.92776,-117.893616,0.0,28,0.0
1418,0,85,227.6,122.2,33.927757,-117.89361,0.0,28,0.0
1419,0,84,227.66,122.4,33.927757,-117.89361,0.0,28,0.0
1420,0,84,228.37,122.4,33.927757,-117.89361,0.0,28,0.0
1421,0,85,228.79,122.4,33.927757,-117.89361,0.0,28,0.0
1422,0,85,229.17,122.4,33.927753,-117.89361,0.0,28,0.0
1423,0,85,229.57,122.4,33.927753,-117.893616,0.0,28,0.0
1424,0,85,229.57,122.4,33.927757,-117.893616,0.0,28,0.0
1425,0,86,229.81,122.4,33.927757,-117.893616,0.0,28,0.0
1426,0,86,229.81,122.4,33.927757,-117.893616,0.0,28,0.0
1427,0,86,230.75,122.2,33.92776,-117.89362,0.0,28,0.0
1428,0,86,231.43,122.2,33.92776,-117.89362,0.0,28,0.0
1429,0,86,231.8,122.2,33.92776,-117.89362,0.0,28,0.0
1430,0,86,232.2,122.4,33.92776,-117.89363,0.0,28,0.0
1431,0,85,232.2,122.4,33.927757,-117.89363,0.0,28,0.0
1432,0,86,232.34,122.4,33.927753,-117.89363,0.0,28,0.0
1433,0,86,232.34,122.4,33.92775,-117.89363,0.0,28,0.0
1434,0,88,232.34,122.4,33.927746,-117.89363,0.0,28,0.0
1435,0,88,232.34,122.4,33.927742,-117.89363,0.0,28,0.0
