time,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,GarminRunCadenceSpm
796,55,92,1037.52,121.4,33.928165,-117.892586,1.334,28,110.0
797,54,92,1038.87,121.4,33.92817,-117.89259,1.334,27,108.0
798,54,92,1040.22,121.4,33.928173,-117.89261,1.325,27,108.0
799,55,91,1041.55,121.4,33.928177,-117.892624,1.325,27,110.0
800,55,91,1042.92,121.2,33.928185,-117.89264,1.325,28,110.0
801,55,91,1044.69,121.2,33.92819,-117.892654,1.325,27,110.0
802,55,90,1046.09,121.0,33.928192,-117.89267,1.325,27,110.0
803,54,91,1047.67,120.8,33.928196,-117.892685,1.334,27,108.0
804,54,91,1049.05,120.8,33.9282,-117.8927,1.334,27,108.0
805,55,91,1050.36,120.6,33.928204,-117.892715,1.334,27,110.0
806,55,90,1051.75,120.6,33.928207,-117.89272,1.334,27,110.0
807,56,91,1052.98,120.6,33.928207,-117.89274,1.334,27,112.0
808,56,90,1053.86,120.4,33.92821,-117.89275,1.334,27,112.0
809,55,90,1055.18,120.4,33.928215,-117.89276,1.334,27,110.0
810,55,88,1056.53,120.4,33.928215,-117.89278,1.325,27,110.0
811,55,87,1057.68,120.4,33.92822,-117.89279,1.325,27,110.0
812,55,87,1058.7,120.4,33.928223,-117.8928,1.325,27,110.0
813,55,86,1059.76,120.4,33.928226,-117.89281,1.325,27,110.0
814,55,86,1060.99,120.4,33.92823,-117.89282,1.325,27,110.0
815,55,85,1062.28,120.2,33.928234,-117.89284,1.316,27,110.0
816,54,85,1063.61,120.2,33.928238,-117.892845,1.316,27,108.0
817,54,85,1065.19,120.2,33.92824,-117.89286,1.316,27,108.0
818,55,84,1066.21,120.0,33.928246,-117.892876,1.316,27,110.0
819,55,84,1067.45,120.0,33.92825,-117.89288,1.316,27,110.0
820,55,84,1068.57,120.0,33.928253,-117.8929,1.316,27,110.0
821,55,85,1069.77,120.0,33.928257,-117.892914,1.306,27,110.0
822,54,84,1071.08,119.8,33.92826,-117.89293,1.306,27,108.0
823,54,84,1072.43,119.8,33.928265,-117.892944,1.306,27,108.0
824,54,85,1073.9,119.8,33.92827,-117.89295,1.306,27,108.0
825,54,85,1075.32,119.8,33.928272,-117.89297,1.306,27,108.0
826,55,85,1076.63,119.6,33.928276,-117.89298,1.306,27,110.0
827,55,85,1077.86,119.6,33.92828,-117.893,1.306,27,110.0
828,55,85,1079.24,119.6,33.928284,-117.89301,1.306,27,110.0
829,55,85,1080.73,119.6,33.92829,-117.89303,1.297,27,110.0
830,55,85,1082.34,119.4,33.928295,-117.893036,1.306,27,110.0
831,55,85,1083.41,119.4,33.9283,-117.89305,1.306,27,110.0
832,55,85,1084.26,119.4,33.928303,-117.89306,1.306,27,110.0
833,55,86,1085.32,119.2,33.928307,-117.893074,1.306,27,110.0
834,55,85,1086.49,119.2,33.92831,-117.89308,1.297,27,110.0
835,55,85,1087.86,119.0,33.928314,-117.8931,1.297,27,110.0
836,55,85,1089.02,119.0,33.92832,-117.89311,1.297,27,110.0
837,55,86,1090.48,119.0,33.928326,-117.89312,1.297,27,110.0
838,55,86,1091.75,118.8,33.92833,-117.893135,1.297,27,110.0
839,55,86,1092.98,118.8,33.928333,-117.89315,1.297,27,110.0
840,56,86,1094.19,118.6,33.928337,-117.89316,1.297,27,112.0
841,56,86,1095.26,118.6,33.928345,-117.89317,1.288,27,112.0
842,56,86,1096.68,118.6,33.92835,-117.89318,1.288,27,112.0
843,56,86,1097.91,118.4,33.928352,-117.893196,1.288,27,112.0
844,56,86,1099.23,118.2,33.92836,-117.8932,1.288,27,112.0
845,56,87,1100.18,118.2,33.92836,-117.89322,1.288,27,112.0
846,56,87,1101.2,118.2,33.928356,-117.89323,1.288,27,112.0
847,56,87,1102.13,118.2,33.928352,-117.893234,1.278,27,112.0
848,56,87,1102.99,118.0,33.928345,-117.89325,1.278,27,112.0
849,54,86,1104.19,118.0,33.928337,-117.89326,1.269,27,108.0
850,53,87,1105.35,118.0,33.92833,-117.893265,1.269,27,106.0
851,50,87,1106.34,118.0,33.92832,-117.89328,1.26,27,100.0
852,50,86,1108.38,117.8,33.92831,-117.89329,1.26,27,100.0
853,50,87,1109.8,117.8,33.9283,-117.8933,1.26,27,100.0
854,50,87,1111.83,117.8,33.928288,-117.89331,1.26,27,100.0
855,53,87,1113.04,117.8,33.928276,-117.89332,1.26,27,106.0
856,53,87,1114.59,117.8,33.928265,-117.893326,1.269,27,106.0
857,53,87,1116.13,117.8,33.928253,-117.89333,1.269,27,106.0
858,53,87,1117.46,117.8,33.92824,-117.89333,1.269,27,106.0
859,53,88,1118.83,117.8,33.928234,-117.89334,1.269,27,106.0
860,53,88,1119.95,117.8,33.928223,-117.89335,1.269,27,106.0
861,53,88,1121.34,117.8,33.92821,-117.89336,1.278,27,106.0
862,53,88,1122.93,117.8,33.9282,-117.893364,1.269,27,106.0
863,53,88,1124.24,118.0,33.92819,-117.89337,1.269,27,106.0
864,53,88,1125.62,118.0,33.928177,-117.89337,1.278,27,106.0
865,53,87,1126.69,118.0,33.92817,-117.89338,1.278,27,106.0
866,54,87,1127.66,118.0,33.92816,-117.89338,1.278,27,108.0
867,54,87,1128.59,118.0,33.928154,-117.89339,1.278,27,108.0
868,54,87,1129.59,118.0,33.928143,-117.89339,1.269,27,108.0
869,54,88,1130.63,118.0,33.928135,-117.893394,1.26,27,108.0
870,54,87,1131.77,118.0,33.928123,-117.893394,1.26,27,108.0
871,53,87,1133.49,118.2,33.92811,-117.8934,1.25,27,106.0
872,53,88,1134.96,118.2,33.928097,-117.8934,1.25,27,106.0
873,53,88,1136.02,118.2,33.928085,-117.89341,1.26,27,106.0
874,53,88,1137.5,118.2,33.928074,-117.89341,1.26,27,106.0
875,53,88,1138.62,118.2,33.928066,-117.89342,1.26,27,106.0
876,54,88,1139.84,118.2,33.928055,-117.89342,1.26,27,108.0
877,54,88,1141.41,118.4,33.928043,-117.893425,1.26,27,108.0
878,54,88,1142.67,118.4,33.928032,-117.89343,1.26,27,108.0
879,54,88,1143.91,118.4,33.92802,-117.89343,1.26,27,108.0
880,54,88,1145.33,118.4,33.92801,-117.89344,1.26,27,108.0
881,54,89,1146.57,118.4,33.927998,-117.89345,1.26,27,108.0
882,54,89,1148.12,118.4,33.927982,-117.89345,1.26,27,108.0
883,54,89,1149.47,118.4,33.92797,-117.89345,1.26,27,108.0
884,54,90,1150.78,118.4,33.92796,-117.89345,1.269,27,108.0
885,54,90,1152.02,118.4,33.927948,-117.89345,1.269,27,108.0
886,54,90,1153.08,118.6,33.927937,-117.89345,1.269,27,108.0
887,54,90,1154.77,118.6,33.92792,-117.89345,1.269,27,108.0
888,54,89,1156.2,118.8,33.92791,-117.89345,1.269,27,108.0
889,54,90,1157.58,118.8,33.9279,-117.89345,1.269,27,108.0
890,53,90,1158.85,118.8,33.927887,-117.893456,1.278,27,106.0
891,53,89,1159.75,118.8,33.927876,-117.893456,1.278,27,106.0
892,52,89,1160.97,118.8,33.927868,-117.893456,1.278,27,104.0
893,52,89,1162.35,119.0,33.927856,-117.89346,1.269,27,104.0
894,52,90,1163.27,119.0,33.927845,-117.89346,1.269,27,104.0
895,52,90,1164.37,119.0,33.927837,-117.89347,1.269,27,104.0
896,52,90,1165.55,119.0,33.927826,-117.89347,1.269,27,104.0
897,52,91,1167.39,118.8,33.92781,-117.89348,1.269,27,104.0
898,53,91,1168.5,118.8,33.9278,-117.89348,1.269,27,106.0
899,53,92,1169.62,118.8,33.92779,-117.89348,1.269,27,106.0
900,53,92,1170.39,118.8,33.927788,-117.89348,1.269,27,106.0
901,0,92,1170.47,118.8,33.927784,-117.893486,1.26,27,0.0
902,0,93,1170.47,118.8,33.927784,-117.893486,1.26,27,0.0
903,0,93,1171.06,118.8,33.92778,-117.893486,1.241,27,0.0
904,0,93,1171.77,118.8,33.927773,-117.893486,1.204,27,0.0
905,0,93,1172.6,118.8,33.927765,-117.893486,1.194,27,0.0
906,0,92,1173.49,118.8,33.927753,-117.89349,1.185,27,0.0
907,0,92,1174.24,118.8,33.92775,-117.89349,1.185,27,0.0
908,0,92,1174.91,118.6,33.927742,-117.89349,1.176,27,0.0
909,0,93,1175.53,118.6,33.927742,-117.8935,1.157,27,0.0
910,0,92,1175.93,118.6,33.927742,-117.89349,1.129,27,0.0
911,0,92,1175.98,118.6,33.927746,-117.89349,1.092,27,0.0
912,0,93,1176.04,118.6,33.927746,-117.89349,1.036,27,0.0
913,0,92,1176.04,118.6,33.92775,-117.89349,0.961,27,0.0
914,0,92,1176.19,118.6,33.92775,-117.89349,0.0,27,0.0
915,0,92,1176.5,118.8,33.927746,-117.89349,0.0,27,0.0
916,0,91,1176.68,118.8,33.927742,-117.89349,0.0,27,0.0
917,0,91,1177.06,118.8,33.927742,-117.89349,0.0,27,0.0
918,0,91,1177.85,118.8,33.92774,-117.893486,0.0,27,0.0
919,0,90,1179.43,118.8,33.92773,-117.89349,0.0,27,0.0
920,0,90,1179.67,118.8,33.92772,-117.8935,0.0,27,0.0
921,0,89,1179.68,118.8,33.927715,-117.8935,0.0,27,0.0
922,0,89,1179.74,118.8,33.92772,-117.89349,0.0,27,0.0
923,0,88,1179.74,118.8,33.927723,-117.89349,0.0,27,0.0
924,0,87,1179.74,118.8,33.927742,-117.893486,0.0,27,0.0
925,0,86,1179.74,118.8,33.927742,-117.893486,0.0,27,0.0
926,0,84,1179.74,118.8,33.927742,-117.893486,0.0,27,0.0
927,0,83,1179.74,118.8,33.92775,-117.893486,0.0,27,0.0
928,0,82,1179.74,118.8,33.92775,-117.893486,0.0,27,0.0
929,0,82,1180.34,119.0,33.92774,-117.8935,0.0,27,0.0
,,,,,,,,,
